image_path,label,tampering_type,source_image
tampered_dataset/tampered/tampered_0043_intensity_modification.png,1,intensity_modification,00000044.png
tampered_dataset/tampered/tampered_0043_crop_rescale.png,1,crop_rescale,00000044.png
tampered_dataset/tampered/tampered_0043_copy_move.png,1,copy_move,00000044.png
tampered_dataset/tampered/tampered_0044_insertion.png,1,insertion,00000045.png
tampered_dataset/tampered/tampered_0044_removal.png,1,removal,00000045.png
tampered_dataset/tampered/tampered_0044_intensity_modification.png,1,intensity_modification,00000045.png
tampered_dataset/tampered/tampered_0044_crop_rescale.png,1,crop_rescale,00000045.png
tampered_dataset/tampered/tampered_0044_copy_move.png,1,copy_move,00000045.png
tampered_dataset/tampered/tampered_0045_insertion.png,1,insertion,00000046.png
tampered_dataset/tampered/tampered_0045_removal.png,1,removal,00000046.png
tampered_dataset/tampered/tampered_0045_intensity_modification.png,1,intensity_modification,00000046.png
tampered_dataset/tampered/tampered_0045_crop_rescale.png,1,crop_rescale,00000046.png
tampered_dataset/tampered/tampered_0045_copy_move.png,1,copy_move,00000046.png
tampered_dataset/tampered/tampered_0046_insertion.png,1,insertion,00000047.png
tampered_dataset/tampered/tampered_0046_removal.png,1,removal,00000047.png
tampered_dataset/tampered/tampered_0046_intensity_modification.png,1,intensity_modification,00000047.png
tampered_dataset/tampered/tampered_0046_crop_rescale.png,1,crop_rescale,00000047.png
tampered_dataset/tampered/tampered_0046_copy_move.png,1,copy_move,00000047.png
tampered_dataset/tampered/tampered_0047_insertion.png,1,insertion,00000048.png
tampered_dataset/tampered/tampered_0047_removal.png,1,removal,00000048.png
tampered_dataset/tampered/tampered_0047_intensity_modification.png,1,intensity_modification,00000048.png
tampered_dataset/tampered/tampered_0047_crop_rescale.png,1,crop_rescale,00000048.png
tampered_dataset/tampered/tampered_0047_copy_move.png,1,copy_move,00000048.png
tampered_dataset/tampered/tampered_0048_insertion.png,1,insertion,00000049.png
tampered_dataset/tampered/tampered_0048_removal.png,1,removal,00000049.png
tampered_dataset/tampered/tampered_0048_intensity_modification.png,1,intensity_modification,00000049.png
tampered_dataset/tampered/tampered_0048_crop_rescale.png,1,crop_rescale,00000049.png
tampered_dataset/tampered/tampered_0048_copy_move.png,1,copy_move,00000049.png
tampered_dataset/tampered/tampered_0049_insertion.png,1,insertion,00000050.png
tampered_dataset/tampered/tampered_0049_removal.png,1,removal,00000050.png
tampered_dataset/tampered/tampered_0049_intensity_modification.png,1,intensity_modification,00000050.png
tampered_dataset/tampered/tampered_0049_crop_rescale.png,1,crop_rescale,00000050.png
tampered_dataset/tampered/tampered_0049_copy_move.png,1,copy_move,00000050.png
tampered_dataset/tampered/tampered_0050_insertion.png,1,insertion,00000051.png
tampered_dataset/tampered/tampered_0050_removal.png,1,removal,00000051.png
tampered_dataset/tampered/tampered_0050_intensity_modification.png,1,intensity_modification,00000051.png
tampered_dataset/tampered/tampered_0050_crop_rescale.png,1,crop_rescale,00000051.png
tampered_dataset/tampered/tampered_0050_copy_move.png,1,copy_move,00000051.png
tampered_dataset/tampered/tampered_0051_insertion.png,1,insertion,00000052.png
tampered_dataset/tampered/tampered_0051_removal.png,1,removal,00000052.png
tampered_dataset/tampered/tampered_0051_intensity_modification.png,1,intensity_modification,00000052.png
tampered_dataset/tampered/tampered_0051_crop_rescale.png,1,crop_rescale,00000052.png
tampered_dataset/tampered/tampered_0051_copy_move.png,1,copy_move,00000052.png
tampered_dataset/tampered/tampered_0052_insertion.png,1,insertion,00000053.png
tampered_dataset/tampered/tampered_0052_removal.png,1,removal,00000053.png
tampered_dataset/tampered/tampered_0052_intensity_modification.png,1,intensity_modification,00000053.png
tampered_dataset/tampered/tampered_0052_crop_rescale.png,1,crop_rescale,00000053.png
tampered_dataset/tampered/tampered_0052_copy_move.png,1,copy_move,00000053.png
tampered_dataset/tampered/tampered_0053_insertion.png,1,insertion,00000054.png
tampered_dataset/tampered/tampered_0053_removal.png,1,removal,00000054.png
tampered_dataset/tampered/tampered_0053_intensity_modification.png,1,intensity_modification,00000054.png
tampered_dataset/tampered/tampered_0053_crop_rescale.png,1,crop_rescale,00000054.png
tampered_dataset/tampered/tampered_0053_copy_move.png,1,copy_move,00000054.png
tampered_dataset/tampered/tampered_0054_insertion.png,1,insertion,00000055.png
tampered_dataset/tampered/tampered_0054_removal.png,1,removal,00000055.png
tampered_dataset/tampered/tampered_0054_intensity_modification.png,1,intensity_modification,00000055.png
tampered_dataset/tampered/tampered_0054_crop_rescale.png,1,crop_rescale,00000055.png
tampered_dataset/tampered/tampered_0054_copy_move.png,1,copy_move,00000055.png
tampered_dataset/tampered/tampered_0055_insertion.png,1,insertion,00000056.png
tampered_dataset/tampered/tampered_0055_removal.png,1,removal,00000056.png
tampered_dataset/tampered/tampered_0055_intensity_modification.png,1,intensity_modification,00000056.png
tampered_dataset/tampered/tampered_0055_crop_rescale.png,1,crop_rescale,00000056.png
tampered_dataset/tampered/tampered_0055_copy_move.png,1,copy_move,00000056.png
tampered_dataset/tampered/tampered_0056_insertion.png,1,insertion,00000057.png
tampered_dataset/tampered/tampered_0056_removal.png,1,removal,00000057.png
tampered_dataset/tampered/tampered_0056_intensity_modification.png,1,intensity_modification,00000057.png
tampered_dataset/tampered/tampered_0056_crop_rescale.png,1,crop_rescale,00000057.png
tampered_dataset/tampered/tampered_0056_copy_move.png,1,copy_move,00000057.png
tampered_dataset/tampered/tampered_0057_insertion.png,1,insertion,00000058.png
tampered_dataset/tampered/tampered_0057_removal.png,1,removal,00000058.png
tampered_dataset/tampered/tampered_0057_intensity_modification.png,1,intensity_modification,00000058.png
tampered_dataset/tampered/tampered_0057_crop_rescale.png,1,crop_rescale,00000058.png
tampered_dataset/tampered/tampered_0057_copy_move.png,1,copy_move,00000058.png
tampered_dataset/tampered/tampered_0058_insertion.png,1,insertion,00000059.png
tampered_dataset/tampered/tampered_0058_removal.png,1,removal,00000059.png
tampered_dataset/tampered/tampered_0058_intensity_modification.png,1,intensity_modification,00000059.png
tampered_dataset/tampered/tampered_0058_crop_rescale.png,1,crop_rescale,00000059.png
tampered_dataset/tampered/tampered_0058_copy_move.png,1,copy_move,00000059.png
tampered_dataset/tampered/tampered_0059_insertion.png,1,insertion,00000060.png
tampered_dataset/tampered/tampered_0059_removal.png,1,removal,00000060.png
tampered_dataset/tampered/tampered_0059_intensity_modification.png,1,intensity_modification,00000060.png
tampered_dataset/tampered/tampered_0059_crop_rescale.png,1,crop_rescale,00000060.png
tampered_dataset/tampered/tampered_0059_copy_move.png,1,copy_move,00000060.png
tampered_dataset/tampered/tampered_0060_insertion.png,1,insertion,00000061.png
tampered_dataset/tampered/tampered_0060_removal.png,1,removal,00000061.png
tampered_dataset/tampered/tampered_0060_intensity_modification.png,1,intensity_modification,00000061.png
tampered_dataset/tampered/tampered_0060_crop_rescale.png,1,crop_rescale,00000061.png
tampered_dataset/tampered/tampered_0060_copy_move.png,1,copy_move,00000061.png
tampered_dataset/tampered/tampered_0061_insertion.png,1,insertion,00000062.png
tampered_dataset/tampered/tampered_0061_removal.png,1,removal,00000062.png
tampered_dataset/tampered/tampered_0061_intensity_modification.png,1,intensity_modification,00000062.png
tampered_dataset/tampered/tampered_0061_crop_rescale.png,1,crop_rescale,00000062.png
tampered_dataset/tampered/tampered_0061_copy_move.png,1,copy_move,00000062.png
tampered_dataset/tampered/tampered_0062_insertion.png,1,insertion,00000063.png
tampered_dataset/tampered/tampered_0062_removal.png,1,removal,00000063.png
tampered_dataset/tampered/tampered_0062_intensity_modification.png,1,intensity_modification,00000063.png
tampered_dataset/tampered/tampered_0062_crop_rescale.png,1,crop_rescale,00000063.png
tampered_dataset/tampered/tampered_0062_copy_move.png,1,copy_move,00000063.png
tampered_dataset/tampered/tampered_0063_insertion.png,1,insertion,00000064.png
tampered_dataset/tampered/tampered_0063_removal.png,1,removal,00000064.png
tampered_dataset/tampered/tampered_0063_intensity_modification.png,1,intensity_modification,00000064.png
tampered_dataset/tampered/tampered_0063_crop_rescale.png,1,crop_rescale,00000064.png
tampered_dataset/tampered/tampered_0063_copy_move.png,1,copy_move,00000064.png
tampered_dataset/tampered/tampered_0064_insertion.png,1,insertion,00000065.png
tampered_dataset/tampered/tampered_0064_removal.png,1,removal,00000065.png
tampered_dataset/tampered/tampered_0064_intensity_modification.png,1,intensity_modification,00000065.png
tampered_dataset/tampered/tampered_0064_crop_rescale.png,1,crop_rescale,00000065.png
tampered_dataset/tampered/tampered_0064_copy_move.png,1,copy_move,00000065.png
tampered_dataset/tampered/tampered_0065_insertion.png,1,insertion,00000066.png
tampered_dataset/tampered/tampered_0065_removal.png,1,removal,00000066.png
tampered_dataset/tampered/tampered_0065_intensity_modification.png,1,intensity_modification,00000066.png
tampered_dataset/tampered/tampered_0065_crop_rescale.png,1,crop_rescale,00000066.png
tampered_dataset/tampered/tampered_0065_copy_move.png,1,copy_move,00000066.png
tampered_dataset/tampered/tampered_0066_insertion.png,1,insertion,00000067.png
tampered_dataset/tampered/tampered_0066_removal.png,1,removal,00000067.png
tampered_dataset/tampered/tampered_0066_intensity_modification.png,1,intensity_modification,00000067.png
tampered_dataset/tampered/tampered_0066_crop_rescale.png,1,crop_rescale,00000067.png
tampered_dataset/tampered/tampered_0066_copy_move.png,1,copy_move,00000067.png
tampered_dataset/tampered/tampered_0067_insertion.png,1,insertion,00000068.png
tampered_dataset/tampered/tampered_0067_removal.png,1,removal,00000068.png
tampered_dataset/tampered/tampered_0067_intensity_modification.png,1,intensity_modification,00000068.png
tampered_dataset/tampered/tampered_0067_crop_rescale.png,1,crop_rescale,00000068.png
tampered_dataset/tampered/tampered_0067_copy_move.png,1,copy_move,00000068.png
tampered_dataset/tampered/tampered_0068_insertion.png,1,insertion,00000069.png
tampered_dataset/tampered/tampered_0068_removal.png,1,removal,00000069.png
tampered_dataset/tampered/tampered_0068_intensity_modification.png,1,intensity_modification,00000069.png
tampered_dataset/tampered/tampered_0068_crop_rescale.png,1,crop_rescale,00000069.png
tampered_dataset/tampered/tampered_0068_copy_move.png,1,copy_move,00000069.png
tampered_dataset/tampered/tampered_0069_insertion.png,1,insertion,00000070.png
tampered_dataset/tampered/tampered_0069_removal.png,1,removal,00000070.png
tampered_dataset/tampered/tampered_0069_intensity_modification.png,1,intensity_modification,00000070.png
tampered_dataset/tampered/tampered_0069_crop_rescale.png,1,crop_rescale,00000070.png
tampered_dataset/tampered/tampered_0069_copy_move.png,1,copy_move,00000070.png
tampered_dataset/tampered/tampered_0070_insertion.png,1,insertion,00000071.png
tampered_dataset/tampered/tampered_0070_removal.png,1,removal,00000071.png
tampered_dataset/tampered/tampered_0070_intensity_modification.png,1,intensity_modification,00000071.png
tampered_dataset/tampered/tampered_0070_crop_rescale.png,1,crop_rescale,00000071.png
tampered_dataset/tampered/tampered_0070_copy_move.png,1,copy_move,00000071.png
tampered_dataset/tampered/tampered_0071_insertion.png,1,insertion,00000072.png
tampered_dataset/tampered/tampered_0071_removal.png,1,removal,00000072.png
tampered_dataset/tampered/tampered_0071_intensity_modification.png,1,intensity_modification,00000072.png
tampered_dataset/tampered/tampered_0071_crop_rescale.png,1,crop_rescale,00000072.png
tampered_dataset/tampered/tampered_0071_copy_move.png,1,copy_move,00000072.png
tampered_dataset/tampered/tampered_0072_insertion.png,1,insertion,00000073.png
tampered_dataset/tampered/tampered_0072_removal.png,1,removal,00000073.png
tampered_dataset/tampered/tampered_0072_intensity_modification.png,1,intensity_modification,00000073.png
tampered_dataset/tampered/tampered_0072_crop_rescale.png,1,crop_rescale,00000073.png
tampered_dataset/tampered/tampered_0072_copy_move.png,1,copy_move,00000073.png
tampered_dataset/tampered/tampered_0073_insertion.png,1,insertion,00000074.png
tampered_dataset/tampered/tampered_0073_removal.png,1,removal,00000074.png
tampered_dataset/tampered/tampered_0073_intensity_modification.png,1,intensity_modification,00000074.png
tampered_dataset/tampered/tampered_0073_crop_rescale.png,1,crop_rescale,00000074.png
tampered_dataset/tampered/tampered_0073_copy_move.png,1,copy_move,00000074.png
tampered_dataset/tampered/tampered_0074_insertion.png,1,insertion,00000075.png
tampered_dataset/tampered/tampered_0074_removal.png,1,removal,00000075.png
tampered_dataset/tampered/tampered_0074_intensity_modification.png,1,intensity_modification,00000075.png
tampered_dataset/tampered/tampered_0074_crop_rescale.png,1,crop_rescale,00000075.png
tampered_dataset/tampered/tampered_0074_copy_move.png,1,copy_move,00000075.png
tampered_dataset/tampered/tampered_0075_insertion.png,1,insertion,00000076.png
tampered_dataset/tampered/tampered_0075_removal.png,1,removal,00000076.png
tampered_dataset/tampered/tampered_0075_intensity_modification.png,1,intensity_modification,00000076.png
tampered_dataset/tampered/tampered_0075_crop_rescale.png,1,crop_rescale,00000076.png
tampered_dataset/tampered/tampered_0075_copy_move.png,1,copy_move,00000076.png
tampered_dataset/tampered/tampered_0076_insertion.png,1,insertion,00000077.png
tampered_dataset/tampered/tampered_0076_removal.png,1,removal,00000077.png
tampered_dataset/tampered/tampered_0076_intensity_modification.png,1,intensity_modification,00000077.png
tampered_dataset/tampered/tampered_0076_crop_rescale.png,1,crop_rescale,00000077.png
tampered_dataset/tampered/tampered_0076_copy_move.png,1,copy_move,00000077.png
tampered_dataset/tampered/tampered_0077_insertion.png,1,insertion,00000078.png
tampered_dataset/tampered/tampered_0077_removal.png,1,removal,00000078.png
tampered_dataset/tampered/tampered_0077_intensity_modification.png,1,intensity_modification,00000078.png
tampered_dataset/tampered/tampered_0077_crop_rescale.png,1,crop_rescale,00000078.png
tampered_dataset/tampered/tampered_0077_copy_move.png,1,copy_move,00000078.png
tampered_dataset/tampered/tampered_0078_insertion.png,1,insertion,00000079.png
tampered_dataset/tampered/tampered_0078_removal.png,1,removal,00000079.png
tampered_dataset/tampered/tampered_0078_intensity_modification.png,1,intensity_modification,00000079.png
tampered_dataset/tampered/tampered_0078_crop_rescale.png,1,crop_rescale,00000079.png
tampered_dataset/tampered/tampered_0078_copy_move.png,1,copy_move,00000079.png
tampered_dataset/tampered/tampered_0079_insertion.png,1,insertion,00000080.png
tampered_dataset/tampered/tampered_0079_removal.png,1,removal,00000080.png
tampered_dataset/tampered/tampered_0079_intensity_modification.png,1,intensity_modification,00000080.png
tampered_dataset/tampered/tampered_0079_crop_rescale.png,1,crop_rescale,00000080.png
tampered_dataset/tampered/tampered_0079_copy_move.png,1,copy_move,00000080.png
tampered_dataset/tampered/tampered_0080_insertion.png,1,insertion,00000081.png
tampered_dataset/tampered/tampered_0080_removal.png,1,removal,00000081.png
tampered_dataset/tampered/tampered_0080_intensity_modification.png,1,intensity_modification,00000081.png
tampered_dataset/tampered/tampered_0080_crop_rescale.png,1,crop_rescale,00000081.png
tampered_dataset/tampered/tampered_0080_copy_move.png,1,copy_move,00000081.png
tampered_dataset/tampered/tampered_0081_insertion.png,1,insertion,00000082.png
tampered_dataset/tampered/tampered_0081_removal.png,1,removal,00000082.png
tampered_dataset/tampered/tampered_0081_intensity_modification.png,1,intensity_modification,00000082.png
tampered_dataset/tampered/tampered_0081_crop_rescale.png,1,crop_rescale,00000082.png
tampered_dataset/tampered/tampered_0081_copy_move.png,1,copy_move,00000082.png
tampered_dataset/tampered/tampered_0082_insertion.png,1,insertion,00000083.png
tampered_dataset/tampered/tampered_0082_removal.png,1,removal,00000083.png
tampered_dataset/tampered/tampered_0082_intensity_modification.png,1,intensity_modification,00000083.png
tampered_dataset/tampered/tampered_0082_crop_rescale.png,1,crop_rescale,00000083.png
tampered_dataset/tampered/tampered_0082_copy_move.png,1,copy_move,00000083.png
tampered_dataset/tampered/tampered_0083_insertion.png,1,insertion,00000084.png
tampered_dataset/tampered/tampered_0083_removal.png,1,removal,00000084.png
tampered_dataset/tampered/tampered_0083_intensity_modification.png,1,intensity_modification,00000084.png
tampered_dataset/tampered/tampered_0083_crop_rescale.png,1,crop_rescale,00000084.png
tampered_dataset/tampered/tampered_0083_copy_move.png,1,copy_move,00000084.png
tampered_dataset/tampered/tampered_0084_insertion.png,1,insertion,00000085.png
tampered_dataset/tampered/tampered_0084_removal.png,1,removal,00000085.png
tampered_dataset/tampered/tampered_0084_intensity_modification.png,1,intensity_modification,00000085.png
tampered_dataset/tampered/tampered_0084_crop_rescale.png,1,crop_rescale,00000085.png
tampered_dataset/tampered/tampered_0084_copy_move.png,1,copy_move,00000085.png
tampered_dataset/tampered/tampered_0085_insertion.png,1,insertion,00000086.png
tampered_dataset/tampered/tampered_0085_removal.png,1,removal,00000086.png
tampered_dataset/tampered/tampered_0085_intensity_modification.png,1,intensity_modification,00000086.png
tampered_dataset/tampered/tampered_0085_crop_rescale.png,1,crop_rescale,00000086.png
tampered_dataset/tampered/tampered_0085_copy_move.png,1,copy_move,00000086.png
tampered_dataset/tampered/tampered_0086_insertion.png,1,insertion,00000087.png
tampered_dataset/tampered/tampered_0086_removal.png,1,removal,00000087.png
tampered_dataset/tampered/tampered_0086_intensity_modification.png,1,intensity_modification,00000087.png
tampered_dataset/tampered/tampered_0086_crop_rescale.png,1,crop_rescale,00000087.png
tampered_dataset/tampered/tampered_0086_copy_move.png,1,copy_move,00000087.png
tampered_dataset/tampered/tampered_0087_insertion.png,1,insertion,00000088.png
tampered_dataset/tampered/tampered_0087_removal.png,1,removal,00000088.png
tampered_dataset/tampered/tampered_0087_intensity_modification.png,1,intensity_modification,00000088.png
tampered_dataset/tampered/tampered_0087_crop_rescale.png,1,crop_rescale,00000088.png
tampered_dataset/tampered/tampered_0087_copy_move.png,1,copy_move,00000088.png
tampered_dataset/tampered/tampered_0088_insertion.png,1,insertion,00000089.png
tampered_dataset/tampered/tampered_0088_removal.png,1,removal,00000089.png
tampered_dataset/tampered/tampered_0088_intensity_modification.png,1,intensity_modification,00000089.png
tampered_dataset/tampered/tampered_0088_crop_rescale.png,1,crop_rescale,00000089.png
tampered_dataset/tampered/tampered_0088_copy_move.png,1,copy_move,00000089.png
tampered_dataset/tampered/tampered_0089_insertion.png,1,insertion,00000090.png
tampered_dataset/tampered/tampered_0089_removal.png,1,removal,00000090.png
tampered_dataset/tampered/tampered_0089_intensity_modification.png,1,intensity_modification,00000090.png
tampered_dataset/tampered/tampered_0089_crop_rescale.png,1,crop_rescale,00000090.png
tampered_dataset/tampered/tampered_0089_copy_move.png,1,copy_move,00000090.png
tampered_dataset/tampered/tampered_0090_insertion.png,1,insertion,00000091.png
tampered_dataset/tampered/tampered_0090_removal.png,1,removal,00000091.png
tampered_dataset/tampered/tampered_0090_intensity_modification.png,1,intensity_modification,00000091.png
tampered_dataset/tampered/tampered_0090_crop_rescale.png,1,crop_rescale,00000091.png
tampered_dataset/tampered/tampered_0090_copy_move.png,1,copy_move,00000091.png
tampered_dataset/tampered/tampered_0091_insertion.png,1,insertion,00000092.png
tampered_dataset/tampered/tampered_0091_removal.png,1,removal,00000092.png
tampered_dataset/tampered/tampered_0091_intensity_modification.png,1,intensity_modification,00000092.png
tampered_dataset/tampered/tampered_0091_crop_rescale.png,1,crop_rescale,00000092.png
tampered_dataset/tampered/tampered_0091_copy_move.png,1,copy_move,00000092.png
tampered_dataset/tampered/tampered_0092_insertion.png,1,insertion,00000093.png
tampered_dataset/tampered/tampered_0092_removal.png,1,removal,00000093.png
tampered_dataset/tampered/tampered_0092_intensity_modification.png,1,intensity_modification,00000093.png
tampered_dataset/tampered/tampered_0092_crop_rescale.png,1,crop_rescale,00000093.png
tampered_dataset/tampered/tampered_0092_copy_move.png,1,copy_move,00000093.png
tampered_dataset/tampered/tampered_0093_insertion.png,1,insertion,00000094.png
tampered_dataset/tampered/tampered_0093_removal.png,1,removal,00000094.png
tampered_dataset/tampered/tampered_0093_intensity_modification.png,1,intensity_modification,00000094.png
tampered_dataset/tampered/tampered_0093_crop_rescale.png,1,crop_rescale,00000094.png
tampered_dataset/tampered/tampered_0093_copy_move.png,1,copy_move,00000094.png
tampered_dataset/tampered/tampered_0094_insertion.png,1,insertion,00000095.png
tampered_dataset/tampered/tampered_0094_removal.png,1,removal,00000095.png
tampered_dataset/tampered/tampered_0094_intensity_modification.png,1,intensity_modification,00000095.png
tampered_dataset/tampered/tampered_0094_crop_rescale.png,1,crop_rescale,00000095.png
tampered_dataset/tampered/tampered_0094_copy_move.png,1,copy_move,00000095.png
tampered_dataset/tampered/tampered_0095_insertion.png,1,insertion,00000096.png
tampered_dataset/tampered/tampered_0095_removal.png,1,removal,00000096.png
tampered_dataset/tampered/tampered_0095_intensity_modification.png,1,intensity_modification,00000096.png
tampered_dataset/tampered/tampered_0095_crop_rescale.png,1,crop_rescale,00000096.png
tampered_dataset/tampered/tampered_0095_copy_move.png,1,copy_move,00000096.png
tampered_dataset/tampered/tampered_0096_insertion.png,1,insertion,00000097.png
tampered_dataset/tampered/tampered_0096_removal.png,1,removal,00000097.png
tampered_dataset/tampered/tampered_0096_intensity_modification.png,1,intensity_modification,00000097.png
tampered_dataset/tampered/tampered_0096_crop_rescale.png,1,crop_rescale,00000097.png
tampered_dataset/tampered/tampered_0096_copy_move.png,1,copy_move,00000097.png
tampered_dataset/tampered/tampered_0097_insertion.png,1,insertion,00000098.png
tampered_dataset/tampered/tampered_0097_removal.png,1,removal,00000098.png
tampered_dataset/tampered/tampered_0097_intensity_modification.png,1,intensity_modification,00000098.png
tampered_dataset/tampered/tampered_0097_crop_rescale.png,1,crop_rescale,00000098.png
tampered_dataset/tampered/tampered_0097_copy_move.png,1,copy_move,00000098.png
tampered_dataset/tampered/tampered_0098_insertion.png,1,insertion,00000099.png
tampered_dataset/tampered/tampered_0098_removal.png,1,removal,00000099.png
tampered_dataset/tampered/tampered_0098_intensity_modification.png,1,intensity_modification,00000099.png
tampered_dataset/tampered/tampered_0098_crop_rescale.png,1,crop_rescale,00000099.png
tampered_dataset/tampered/tampered_0098_copy_move.png,1,copy_move,00000099.png
tampered_dataset/tampered/tampered_0099_insertion.png,1,insertion,00000100.png
tampered_dataset/tampered/tampered_0099_removal.png,1,removal,00000100.png
tampered_dataset/tampered/tampered_0099_intensity_modification.png,1,intensity_modification,00000100.png
tampered_dataset/tampered/tampered_0099_crop_rescale.png,1,crop_rescale,00000100.png
tampered_dataset/tampered/tampered_0099_copy_move.png,1,copy_move,00000100.png
tampered_dataset/tampered/tampered_0100_insertion.png,1,insertion,00000101.png
tampered_dataset/tampered/tampered_0100_removal.png,1,removal,00000101.png
tampered_dataset/tampered/tampered_0100_intensity_modification.png,1,intensity_modification,00000101.png
tampered_dataset/tampered/tampered_0100_crop_rescale.png,1,crop_rescale,00000101.png
tampered_dataset/tampered/tampered_0100_copy_move.png,1,copy_move,00000101.png
tampered_dataset/tampered/tampered_0101_insertion.png,1,insertion,00000102.png
tampered_dataset/tampered/tampered_0101_removal.png,1,removal,00000102.png
tampered_dataset/tampered/tampered_0101_intensity_modification.png,1,intensity_modification,00000102.png
tampered_dataset/tampered/tampered_0101_crop_rescale.png,1,crop_rescale,00000102.png
tampered_dataset/tampered/tampered_0101_copy_move.png,1,copy_move,00000102.png
tampered_dataset/tampered/tampered_0102_insertion.png,1,insertion,00000103.png
tampered_dataset/tampered/tampered_0102_removal.png,1,removal,00000103.png
tampered_dataset/tampered/tampered_0102_intensity_modification.png,1,intensity_modification,00000103.png
tampered_dataset/tampered/tampered_0102_crop_rescale.png,1,crop_rescale,00000103.png
tampered_dataset/tampered/tampered_0102_copy_move.png,1,copy_move,00000103.png
tampered_dataset/tampered/tampered_0103_insertion.png,1,insertion,00000104.png
tampered_dataset/tampered/tampered_0103_removal.png,1,removal,00000104.png
tampered_dataset/tampered/tampered_0103_intensity_modification.png,1,intensity_modification,00000104.png
tampered_dataset/tampered/tampered_0103_crop_rescale.png,1,crop_rescale,00000104.png
tampered_dataset/tampered/tampered_0103_copy_move.png,1,copy_move,00000104.png
tampered_dataset/tampered/tampered_0104_insertion.png,1,insertion,00000105.png
tampered_dataset/tampered/tampered_0104_removal.png,1,removal,00000105.png
tampered_dataset/tampered/tampered_0104_intensity_modification.png,1,intensity_modification,00000105.png
tampered_dataset/tampered/tampered_0104_crop_rescale.png,1,crop_rescale,00000105.png
tampered_dataset/tampered/tampered_0104_copy_move.png,1,copy_move,00000105.png
tampered_dataset/tampered/tampered_0105_insertion.png,1,insertion,00000106.png
tampered_dataset/tampered/tampered_0105_removal.png,1,removal,00000106.png
tampered_dataset/tampered/tampered_0105_intensity_modification.png,1,intensity_modification,00000106.png
tampered_dataset/tampered/tampered_0105_crop_rescale.png,1,crop_rescale,00000106.png
tampered_dataset/tampered/tampered_0105_copy_move.png,1,copy_move,00000106.png
tampered_dataset/tampered/tampered_0106_insertion.png,1,insertion,00000107.png
tampered_dataset/tampered/tampered_0106_removal.png,1,removal,00000107.png
tampered_dataset/tampered/tampered_0106_intensity_modification.png,1,intensity_modification,00000107.png
tampered_dataset/tampered/tampered_0106_crop_rescale.png,1,crop_rescale,00000107.png
tampered_dataset/tampered/tampered_0106_copy_move.png,1,copy_move,00000107.png
tampered_dataset/tampered/tampered_0107_insertion.png,1,insertion,00000108.png
tampered_dataset/tampered/tampered_0107_removal.png,1,removal,00000108.png
tampered_dataset/tampered/tampered_0107_intensity_modification.png,1,intensity_modification,00000108.png
tampered_dataset/tampered/tampered_0107_crop_rescale.png,1,crop_rescale,00000108.png
tampered_dataset/tampered/tampered_0107_copy_move.png,1,copy_move,00000108.png
tampered_dataset/tampered/tampered_0108_insertion.png,1,insertion,00000109.png
tampered_dataset/tampered/tampered_0108_removal.png,1,removal,00000109.png
tampered_dataset/tampered/tampered_0108_intensity_modification.png,1,intensity_modification,00000109.png
tampered_dataset/tampered/tampered_0108_crop_rescale.png,1,crop_rescale,00000109.png
tampered_dataset/tampered/tampered_0108_copy_move.png,1,copy_move,00000109.png
tampered_dataset/tampered/tampered_0109_insertion.png,1,insertion,00000110.png
tampered_dataset/tampered/tampered_0109_removal.png,1,removal,00000110.png
tampered_dataset/tampered/tampered_0109_intensity_modification.png,1,intensity_modification,00000110.png
tampered_dataset/tampered/tampered_0109_crop_rescale.png,1,crop_rescale,00000110.png
tampered_dataset/tampered/tampered_0109_copy_move.png,1,copy_move,00000110.png
tampered_dataset/tampered/tampered_0110_insertion.png,1,insertion,00000111.png
tampered_dataset/tampered/tampered_0110_removal.png,1,removal,00000111.png
tampered_dataset/tampered/tampered_0110_intensity_modification.png,1,intensity_modification,00000111.png
tampered_dataset/tampered/tampered_0110_crop_rescale.png,1,crop_rescale,00000111.png
tampered_dataset/tampered/tampered_0110_copy_move.png,1,copy_move,00000111.png
tampered_dataset/tampered/tampered_0111_insertion.png,1,insertion,00000112.png
tampered_dataset/tampered/tampered_0111_removal.png,1,removal,00000112.png
tampered_dataset/tampered/tampered_0111_intensity_modification.png,1,intensity_modification,00000112.png
tampered_dataset/tampered/tampered_0111_crop_rescale.png,1,crop_rescale,00000112.png
tampered_dataset/tampered/tampered_0111_copy_move.png,1,copy_move,00000112.png
tampered_dataset/tampered/tampered_0112_insertion.png,1,insertion,00000113.png
tampered_dataset/tampered/tampered_0112_removal.png,1,removal,00000113.png
tampered_dataset/tampered/tampered_0112_intensity_modification.png,1,intensity_modification,00000113.png
tampered_dataset/tampered/tampered_0112_crop_rescale.png,1,crop_rescale,00000113.png
tampered_dataset/tampered/tampered_0112_copy_move.png,1,copy_move,00000113.png
tampered_dataset/tampered/tampered_0113_insertion.png,1,insertion,00000114.png
tampered_dataset/tampered/tampered_0113_removal.png,1,removal,00000114.png
tampered_dataset/tampered/tampered_0113_intensity_modification.png,1,intensity_modification,00000114.png
tampered_dataset/tampered/tampered_0113_crop_rescale.png,1,crop_rescale,00000114.png
tampered_dataset/tampered/tampered_0113_copy_move.png,1,copy_move,00000114.png
tampered_dataset/tampered/tampered_0114_insertion.png,1,insertion,00000115.png
